op_name,count,self_cpu_time_ms,cpu_time_ms,self_cuda_time_ms,cuda_time_ms,cpu_memory_mb,cuda_memory_mb
aten::addmm,24,435.60714600000006,450.7858310000002,0.0,0.0,42.30144,0.0
aten::linear,1,0.026800000000046568,222.44391000000005,0.0,0.0,51.26214,0.0
aten::matmul,1,0.09100199999997859,222.37570900000003,0.0,0.0,51.26214,0.0
aten::mm,1,222.25490599999995,222.25680700000004,0.0,0.0,51.26214,0.0
aten::scaled_dot_product_attention,6,0.2425050000001138,36.25288700000006,0.0,0.0,4.70016,0.0
aten::_scaled_dot_product_flash_attention_for_cpu,6,34.876559,36.01038199999994,0.0,0.0,4.7736,0.0
aten::mul,24,24.593865999999906,26.013292999999976,0.0,0.0,75.20256,0.0
aten::add,26,17.49283099999986,17.92223899999993,0.0,0.0,47.787,0.0
aten::copy_,49,14.702474999999898,14.702474999999898,0.0,0.0,0.0,0.0
aten::tanh,6,14.092268999999986,14.092268999999986,0.0,0.0,18.80064,0.0
aten::layer_norm,13,0.4126130000002522,8.626166000000236,0.0,0.0,10.18368,0.0
aten::native_layer_norm,13,7.44704199999982,8.213552999999983,0.0,0.0,10.2102,0.0
aten::pow,6,6.90822900000005,6.9373290000000125,0.0,0.0,18.80064,0.0
aten::to,32,0.33500400000012814,1.97293700000014,0.0,0.0,0.000351,0.0
aten::_to_copy,25,0.8152149999999901,1.6379330000000119,0.0,0.0,0.000351,0.0
aten::embedding,2,0.18050300000000039,1.452127,0.0,0.0,1.56672,0.0
aten::view,106,1.2263240000003834,1.2263240000003834,0.0,0.0,0.0,0.0
aten::index_select,2,1.05372,1.1817219999999997,0.0,0.0,1.56672,0.0
aten::transpose,61,0.8748169999999554,1.0965199999999458,0.0,0.0,0.0,0.0
aten::expand,24,0.7583180000000284,0.9389190000001354,0.0,0.0,0.0,0.0
aten::split,6,0.19400600000008852,0.7877150000000438,0.0,0.0,0.0,0.0
aten::empty,60,0.6811130000000087,0.6811130000000087,0.0,0.0,17.186424,0.0
aten::narrow,18,0.2479049999999661,0.5937089999999553,0.0,0.0,0.0,0.0
aten::as_strided,115,0.5318040000002452,0.5318040000002452,0.0,0.0,0.0,0.0
aten::empty_strided,31,0.4451090000000713,0.4451090000000713,0.0,0.0,4.700511,0.0
aten::slice,23,0.33700699999986683,0.43530700000001527,0.0,0.0,0.0,0.0
aten::empty_like,6,0.133802000000087,0.3093050000000185,0.0,0.0,4.70016,0.0
aten::arange,2,0.09170199999999977,0.24970499999999948,0.0,0.0,0.00408,0.0
aten::reshape,9,0.1151019999999803,0.18890399999997204,0.0,0.0,0.0,0.0
aten::select,5,0.10390199999993092,0.12240199999993093,0.0,0.0,0.0,0.0
aten::resolve_conj,74,0.09230400000002373,0.09230400000002373,0.0,0.0,0.0,0.0
aten::all,1,0.08020200000000023,0.08990200000000004,0.0,0.0,1e-06,0.0
aten::dropout,13,0.05710100000006332,0.05710100000006332,0.0,0.0,0.0,0.0
aten::resize_,1,0.04480099999999993,0.04480099999999993,0.0,0.0,0.00204,0.0
aten::t,1,0.023700999999884516,0.04140099999995436,0.0,0.0,0.0,0.0
aten::is_nonzero,1,0.010399999999999637,0.03380099999999948,0.0,0.0,0.0,0.0
aten::unsqueeze,1,0.017301000000000386,0.023901000000000294,0.0,0.0,0.0,0.0
aten::item,1,0.018199999999999817,0.02340099999999984,0.0,0.0,0.0,0.0
aten::result_type,6,0.017299999999959254,0.017299999999959254,0.0,0.0,0.0,0.0
aten::_unsafe_view,1,0.01570000000006985,0.01570000000006985,0.0,0.0,0.0,0.0
aten::_local_scalar_dense,1,0.005201000000000022,0.005201000000000022,0.0,0.0,0.0,0.0
aten::fill_,1,0.0036000000000003638,0.0036000000000003638,0.0,0.0,0.0,0.0
[memory],161,0.0,0.0,0.0,0.0,-270.607276,0.0
