op_name,count,self_cpu_time_ms,cpu_time_ms,self_cuda_time_ms,cuda_time_ms,cpu_memory_mb,cuda_memory_mb
aten::addmm,24,94.51539500000014,109.01476800000005,0.0,0.0,21.067776,0.0
aten::linear,1,0.021000000000029103,74.41801100000002,0.0,0.0,25.530556,0.0
aten::matmul,1,0.09470199999996112,74.32401000000002,0.0,0.0,25.530556,0.0
aten::mm,1,74.19660799999998,74.20310800000001,0.0,0.0,25.530556,0.0
aten::add,26,16.064603,16.388808999999988,0.0,0.0,23.7998,0.0
aten::mul,24,14.829881000000052,15.844999000000007,0.0,0.0,37.453824,0.0
aten::copy_,49,14.060864999999955,14.060864999999955,0.0,0.0,0.0,0.0
aten::layer_norm,13,0.2894100000000481,9.299280000000023,0.0,0.0,5.071872,0.0
aten::native_layer_norm,13,8.461562999999991,9.009869999999973,0.0,0.0,5.08508,0.0
aten::scaled_dot_product_attention,6,0.2337029999999795,8.497160999999998,0.0,0.0,2.340864,0.0
aten::_scaled_dot_product_flash_attention_for_cpu,6,7.368242999999957,8.26345800000002,0.0,0.0,2.37744,0.0
aten::tanh,6,5.026495000000006,5.026495000000006,0.0,0.0,9.363456,0.0
aten::pow,6,4.722591,4.741190999999999,0.0,0.0,9.363456,0.0
aten::to,32,0.26450499999994825,1.4246249999999727,0.0,0.0,0.000223,0.0
aten::embedding,2,0.09820199999999932,1.2533239999999999,0.0,0.0,0.780288,0.0
aten::_to_copy,25,0.6381120000000765,1.1601200000000245,0.0,0.0,0.000223,0.0
aten::index_select,2,1.049622,1.1208220000000002,0.0,0.0,0.780288,0.0
aten::transpose,61,0.7134120000000003,0.9359150000000481,0.0,0.0,0.0,0.0
aten::expand,24,0.6515099999999948,0.7489109999999946,0.0,0.0,0.0,0.0
aten::view,106,0.697413999999992,0.697413999999992,0.0,0.0,0.0,0.0
aten::split,6,0.2090040000000081,0.6042130000000289,0.0,0.0,0.0,0.0
aten::empty,60,0.5727070000000719,0.5727070000000719,0.0,0.0,7.196792,0.0
aten::as_strided,115,0.40230500000001346,0.40230500000001346,0.0,0.0,0.0,0.0
aten::narrow,18,0.1991040000000412,0.39520900000002074,0.0,0.0,0.0,0.0
aten::empty_strided,31,0.25430299999993666,0.25430299999993666,0.0,0.0,2.341087,0.0
aten::slice,23,0.18380500000007852,0.24960599999999794,0.0,0.0,0.0,0.0
aten::empty_like,6,0.08660200000000623,0.18310199999997712,0.0,0.0,2.340864,0.0
aten::reshape,9,0.09810200000000577,0.139102000000006,0.0,0.0,0.0,0.0
aten::arange,2,0.05500099999999975,0.11580099999999993,0.0,0.0,0.002032,0.0
aten::t,1,0.05200099999998929,0.0730009999999893,0.0,0.0,0.0,0.0
aten::select,5,0.05840099999990798,0.06920099999995455,0.0,0.0,0.0,0.0
aten::resolve_conj,74,0.060301999999976034,0.060301999999976034,0.0,0.0,0.0,0.0
aten::all,1,0.03890100000000075,0.044201000000000025,0.0,0.0,1e-06,0.0
aten::dropout,13,0.032500000000012734,0.032500000000012734,0.0,0.0,0.0,0.0
aten::_unsafe_view,1,0.020300000000046566,0.020300000000046566,0.0,0.0,0.0,0.0
aten::is_nonzero,1,0.007999999999999091,0.019899999999999637,0.0,0.0,0.0,0.0
aten::item,1,0.009,0.011900000000000546,0.0,0.0,0.0,0.0
aten::unsqueeze,1,0.00890000000000009,0.011800000000000182,0.0,0.0,0.0,0.0
aten::result_type,6,0.011199999999964348,0.011199999999964348,0.0,0.0,0.0,0.0
aten::resize_,1,0.01090000000000009,0.01090000000000009,0.0,0.0,0.001016,0.0
aten::_local_scalar_dense,1,0.002900000000000546,0.002900000000000546,0.0,0.0,0.0,0.0
aten::fill_,1,0.0023999999999996364,0.0023999999999996364,0.0,0.0,0.0,0.0
[memory],161,0.0,0.0,0.0,0.0,-134.773036,0.0
