run_id,experiment,variant,device,device_name,model_name,model_source,batch_size,seq_label,seq_length,precision,compiled,requested_compiled,warmup_runs,measure_runs,mean_latency_ms,std_latency_ms,samples_per_sec,tokens_per_sec,peak_memory_mb,avg_memory_mb,cpu_utilization_percent,gpu_utilization_percent,quality_loss,quality_perplexity,profile_trace_path,profile_summary_path,notes
suite_20260426_031102,baseline,cpu_short,cpu,CPU,distilgpt2,huggingface,1,short,32,fp32,False,False,3,10,172.30958999862196,188.75195865121484,5.80350751230966,185.71224039390913,1721.536512,1717.9009024,6.27,0.0,,,,,
suite_20260426_031102,baseline,cpu_medium,cpu,CPU,distilgpt2,huggingface,1,medium,128,fp32,False,False,3,10,767.6890799979446,100.14201135318163,1.302610687132188,166.73416795292007,1747.533824,1737.056256,11.63,0.0,,,C:\Users\katee\Downloads\Profiling-guided-optimization-of-transformer-inference-on-CPU-GPU-main\results\profiles\suite_20260426_031102\baseline\cpu_medium_trace.json,C:\Users\katee\Downloads\Profiling-guided-optimization-of-transformer-inference-on-CPU-GPU-main\results\profiles\suite_20260426_031102\baseline\cpu_medium_ops.csv,
suite_20260426_031102,baseline,cpu_long,cpu,CPU,distilgpt2,huggingface,1,long,256,fp32,False,False,3,10,1017.7284200020948,97.68793805156014,0.982580401948431,251.54058289879833,1736.564736,1736.5200896000001,12.7,0.0,,,,,
suite_20260426_031102,baseline,cuda_short,cuda,NVIDIA GeForce RTX 4050 Laptop GPU,distilgpt2,huggingface,1,short,32,fp32,False,False,3,10,56.91110000043409,0.6907187201621526,17.571264656497107,562.2804690079074,343.953408,337.626112,3.34,47.8,,,,,
suite_20260426_031102,baseline,cuda_medium,cuda,NVIDIA GeForce RTX 4050 Laptop GPU,distilgpt2,huggingface,1,medium,128,fp32,False,False,3,10,22.149210001225583,19.610262247939428,45.1483371165232,5778.98715091497,363.54816,337.627136,2.67,26.0,,,C:\Users\katee\Downloads\Profiling-guided-optimization-of-transformer-inference-on-CPU-GPU-main\results\profiles\suite_20260426_031102\baseline\cuda_medium_trace.json,C:\Users\katee\Downloads\Profiling-guided-optimization-of-transformer-inference-on-CPU-GPU-main\results\profiles\suite_20260426_031102\baseline\cuda_medium_ops.csv,
suite_20260426_031102,baseline,cuda_long,cuda,NVIDIA GeForce RTX 4050 Laptop GPU,distilgpt2,huggingface,1,long,256,fp32,False,False,3,10,23.885030001110863,6.944578200519794,41.867228132160236,10718.01040183302,389.675008,337.629184,4.74,15.6,,,,,
suite_20260426_031102,batch_size,cpu_batch_1,cpu,CPU,distilgpt2,huggingface,1,medium,128,fp32,False,False,3,10,785.6351499998709,111.17861775768029,1.272855472416381,162.92550046929676,4902.846464,4890.0407296,14.5,0.0,,,,,
suite_20260426_031102,batch_size,cpu_batch_2,cpu,CPU,distilgpt2,huggingface,2,medium,128,fp32,False,False,3,10,981.3700299986522,98.18176919729314,2.037967269086816,260.85981044311245,4875.472896,4875.4208768,15.9,0.0,,,,,
suite_20260426_031102,batch_size,cpu_batch_4,cpu,CPU,distilgpt2,huggingface,4,medium,128,fp32,False,False,3,10,1452.715840000019,117.75543877259476,2.753463471562304,352.4433243599749,4877.43488,4876.8831488,21.81,0.0,,,,,
suite_20260426_031102,batch_size,cpu_batch_8,cpu,CPU,distilgpt2,huggingface,8,medium,128,fp32,False,False,3,10,2447.560579997662,82.01323886893917,3.2685605681750447,418.3757527264057,5085.3888,5085.3801984,26.03,0.0,,,,,
suite_20260426_031102,batch_size,cpu_batch_16,cpu,CPU,distilgpt2,huggingface,16,medium,128,fp32,False,False,3,10,4812.568539996573,115.61367112060948,3.324627975067009,425.55238080857714,5290.360832,5290.358374400001,30.12,0.0,,,C:\Users\katee\Downloads\Profiling-guided-optimization-of-transformer-inference-on-CPU-GPU-main\results\profiles\suite_20260426_031102\batch_size\cpu_batch_16_trace.json,C:\Users\katee\Downloads\Profiling-guided-optimization-of-transformer-inference-on-CPU-GPU-main\results\profiles\suite_20260426_031102\batch_size\cpu_batch_16_ops.csv,
suite_20260426_031102,batch_size,cuda_batch_1,cuda,NVIDIA GeForce RTX 4050 Laptop GPU,distilgpt2,huggingface,1,medium,128,fp32,False,False,3,10,22.630909997678827,6.625973629374465,44.1873526120941,5655.981134348045,363.54816,337.627136,3.9899999999999998,19.2,,,,,
suite_20260426_031102,batch_size,cuda_batch_2,cuda,NVIDIA GeForce RTX 4050 Laptop GPU,distilgpt2,huggingface,2,medium,128,fp32,False,False,3,10,20.64119999704417,8.7101930037361,96.8935914717362,12402.379708382234,389.47072,337.629184,3.79,10.6,,,,,
suite_20260426_031102,batch_size,cuda_batch_4,cuda,NVIDIA GeForce RTX 4050 Laptop GPU,distilgpt2,huggingface,4,medium,128,fp32,False,False,3,10,24.328130000503734,8.267745983916752,164.41872021882392,21045.596188009462,442.49088,337.63328,6.24,33.6,,,,,
suite_20260426_031102,batch_size,cuda_batch_8,cuda,NVIDIA GeForce RTX 4050 Laptop GPU,distilgpt2,huggingface,8,medium,128,fp32,False,False,3,10,40.785390001838095,7.3401050941360495,196.14866989477017,25107.02974653058,545.007104,337.641472,5.06,46.7,,,,,
suite_20260426_031102,batch_size,cuda_batch_16,cuda,NVIDIA GeForce RTX 4050 Laptop GPU,distilgpt2,huggingface,16,medium,128,fp32,False,False,3,10,122.41393999720458,15.275037185540823,130.7040685102152,16730.120769307545,752.8448,337.657856,8.06,58.5,,,C:\Users\katee\Downloads\Profiling-guided-optimization-of-transformer-inference-on-CPU-GPU-main\results\profiles\suite_20260426_031102\batch_size\cuda_batch_16_trace.json,C:\Users\katee\Downloads\Profiling-guided-optimization-of-transformer-inference-on-CPU-GPU-main\results\profiles\suite_20260426_031102\batch_size\cuda_batch_16_ops.csv,
suite_20260426_031102,sequence_length,cpu_short,cpu,CPU,distilgpt2,huggingface,1,short,32,fp32,False,False,3,10,531.3592000020435,146.40996270923685,1.8819660975026953,60.22291512008625,4924.227584,4921.1080704,12.36,0.0,,,,,
suite_20260426_031102,sequence_length,cpu_medium,cpu,CPU,distilgpt2,huggingface,1,medium,128,fp32,False,False,3,10,767.8788100020029,91.26397204383554,1.30228883382964,166.6929707301939,4947.41504,4932.0947712,14.25,0.0,,,,,
suite_20260426_031102,sequence_length,cpu_long,cpu,CPU,distilgpt2,huggingface,1,long,256,fp32,False,False,3,10,1037.5615600001765,86.42357716050194,0.9637982347763826,246.73234810275395,4921.991168,4921.970688,14.94,0.0,,,C:\Users\katee\Downloads\Profiling-guided-optimization-of-transformer-inference-on-CPU-GPU-main\results\profiles\suite_20260426_031102\sequence_length\cpu_long_trace.json,C:\Users\katee\Downloads\Profiling-guided-optimization-of-transformer-inference-on-CPU-GPU-main\results\profiles\suite_20260426_031102\sequence_length\cpu_long_ops.csv,
suite_20260426_031102,sequence_length,cuda_short,cuda,NVIDIA GeForce RTX 4050 Laptop GPU,distilgpt2,huggingface,1,short,32,fp32,False,False,3,10,58.35541000124067,1.4434708439948611,17.136371760197374,548.363896326316,343.953408,337.626112,5.43,45.5,,,,,
suite_20260426_031102,sequence_length,cuda_medium,cuda,NVIDIA GeForce RTX 4050 Laptop GPU,distilgpt2,huggingface,1,medium,128,fp32,False,False,3,10,22.71582999965176,19.54519588542724,44.022164279946196,5634.837027833113,363.54816,337.627136,4.35,22.6,,,,,
suite_20260426_031102,sequence_length,cuda_long,cuda,NVIDIA GeForce RTX 4050 Laptop GPU,distilgpt2,huggingface,1,long,256,fp32,False,False,3,10,21.035009998013265,5.10712632508183,47.53979199888419,12170.186751714353,389.675008,337.629184,3.57,11.1,,,C:\Users\katee\Downloads\Profiling-guided-optimization-of-transformer-inference-on-CPU-GPU-main\results\profiles\suite_20260426_031102\sequence_length\cuda_long_trace.json,C:\Users\katee\Downloads\Profiling-guided-optimization-of-transformer-inference-on-CPU-GPU-main\results\profiles\suite_20260426_031102\sequence_length\cuda_long_ops.csv,
suite_20260426_031102,precision,cpu_fp32,cpu,CPU,distilgpt2,huggingface,4,medium,128,fp32,False,False,3,10,1340.9331400005613,78.55872993239731,2.982997347651745,381.82366049942334,4921.868288,4921.3186048,24.39,0.0,7.86090624332428,2593.869987952058,,,
suite_20260426_031102,precision,cpu_int8_dynamic,cpu,CPU,distilgpt2,huggingface,4,medium,128,int8_dynamic,False,False,3,10,1310.383120001643,58.39356820004616,3.052542374015765,390.7254238740179,5426.21696,5426.2120448000005,23.19,0.0,8.31435775756836,4082.0629212434987,C:\Users\katee\Downloads\Profiling-guided-optimization-of-transformer-inference-on-CPU-GPU-main\results\profiles\suite_20260426_031102\precision\cpu_int8_dynamic_trace.json,C:\Users\katee\Downloads\Profiling-guided-optimization-of-transformer-inference-on-CPU-GPU-main\results\profiles\suite_20260426_031102\precision\cpu_int8_dynamic_ops.csv,
suite_20260426_031102,precision,cuda_fp32,cuda,NVIDIA GeForce RTX 4050 Laptop GPU,distilgpt2,huggingface,4,medium,128,fp32,False,False,3,10,27.261560001352336,7.268223546935086,146.72674637113857,18781.023535505738,442.49088,337.63328,11.219999999999999,23.0,7.860910773277283,2593.881738087813,,,
suite_20260426_031102,precision,cuda_fp16,cuda,NVIDIA GeForce RTX 4050 Laptop GPU,distilgpt2,huggingface,4,medium,128,fp16,False,False,3,10,35.72369999892544,3.473161977388146,111.97048458363268,14332.222026704983,560.515584,508.674048,6.48,32.7,7.8614888191223145,2595.3815540884602,C:\Users\katee\Downloads\Profiling-guided-optimization-of-transformer-inference-on-CPU-GPU-main\results\profiles\suite_20260426_031102\precision\cuda_fp16_trace.json,C:\Users\katee\Downloads\Profiling-guided-optimization-of-transformer-inference-on-CPU-GPU-main\results\profiles\suite_20260426_031102\precision\cuda_fp16_ops.csv,
suite_20260426_031102,precision,cuda_bf16,cuda,NVIDIA GeForce RTX 4050 Laptop GPU,distilgpt2,huggingface,4,medium,128,bf16,False,False,3,10,25.612670002738014,5.059942685126312,156.1727066944757,19990.10645689289,728.541696,676.70016,8.540000000000001,9.0,7.910828948020935,2726.649780723827,C:\Users\katee\Downloads\Profiling-guided-optimization-of-transformer-inference-on-CPU-GPU-main\results\profiles\suite_20260426_031102\precision\cuda_bf16_trace.json,C:\Users\katee\Downloads\Profiling-guided-optimization-of-transformer-inference-on-CPU-GPU-main\results\profiles\suite_20260426_031102\precision\cuda_bf16_ops.csv,
suite_20260426_031102,compilation,cpu_short_eager,cpu,CPU,distilgpt2,huggingface,4,short,32,fp32,False,False,3,10,684.6871299989289,87.83093577718824,5.842084398470083,186.94670075104267,4978.429952,4963.4729984000005,20.28,0.0,7.86090624332428,2593.869987952058,,,
suite_20260426_031102,compilation,cpu_short_compiled,cpu,CPU,distilgpt2,huggingface,4,short,32,fp32,False,True,3,10,670.0675300002331,47.24619717887218,5.969547576792161,191.02552245734915,5353.627648,5341.1639296,17.47,0.0,7.86090624332428,2593.869987952058,,,"Compiled execution failed at runtime: backend='inductor' raised:
RuntimeError: Compiler: cl is not found.

Set TORCH_LOGS=""+dynamo"" and TORCHDYNAMO_VERBOSE=1 for more information


You can suppress this exception and fall back to eager by setting:
    import torch._dynamo
    torch._dynamo.config.suppress_errors = True
"
suite_20260426_031102,compilation,cpu_medium_eager,cpu,CPU,distilgpt2,huggingface,4,medium,128,fp32,False,False,3,10,1396.0825800022576,96.95905301609298,2.8651600251279774,366.7404832163811,5321.551872,5321.551872,27.1,0.0,7.86090624332428,2593.869987952058,,,
