run_id,experiment,variant,device,device_name,model_name,model_source,batch_size,seq_label,seq_length,precision,compiled,requested_compiled,warmup_runs,measure_runs,mean_latency_ms,std_latency_ms,samples_per_sec,tokens_per_sec,peak_memory_mb,avg_memory_mb,cpu_utilization_percent,gpu_utilization_percent,quality_loss,quality_perplexity,profile_trace_path,profile_summary_path,notes
suite_20260427_072353,batch_size,cpu_batch_1,cpu,CPU,distilgpt2,huggingface,1,medium,128,fp32,False,False,3,10,287.1064984000441,50.55038590020589,3.4830280943576386,445.82759607777774,1701.310464,1700.8422911999999,78.82,0.0,,,,,
suite_20260427_072353,batch_size,cpu_batch_2,cpu,CPU,distilgpt2,huggingface,2,medium,128,fp32,False,False,3,10,438.37952009998844,8.297440868354116,4.562256921910556,583.9688860045512,1701.535744,1701.535744,52.46,0.0,,,,,
suite_20260427_072353,batch_size,cpu_batch_4,cpu,CPU,distilgpt2,huggingface,4,medium,128,fp32,False,False,3,10,911.8472193999878,145.95340328170798,4.386699783580053,561.4975722982468,1744.891904,1744.891904,65.25,0.0,,,,,
suite_20260427_072353,batch_size,cpu_batch_8,cpu,CPU,distilgpt2,huggingface,8,medium,128,fp32,False,False,3,10,1831.1745964999773,251.74207779673563,4.368780571383434,559.2039131370796,1815.06048,1722.155008,64.32,0.0,,,,,
suite_20260427_072353,batch_size,cpu_batch_16,cpu,CPU,distilgpt2,huggingface,16,medium,128,fp32,False,False,3,10,3402.995602800047,350.30924556686045,4.701739839697385,601.8226994812653,2002.481152,1938.8751872,60.5,0.0,,,/content/Profiling-guided-optimization-of-transformer-inference-on-CPUGPU/results/profiles/suite_20260427_072353/batch_size/cpu_batch_16_trace.json,/content/Profiling-guided-optimization-of-transformer-inference-on-CPUGPU/results/profiles/suite_20260427_072353/batch_size/cpu_batch_16_ops.csv,
suite_20260427_072353,batch_size,cuda_batch_1,cuda,Tesla T4,distilgpt2,huggingface,1,medium,128,fp32,False,False,3,10,10.900137999988146,0.28999978586838315,91.74195776246938,11742.970593596081,370.888192,344.967168,53.37,32.4,,,,,
suite_20260427_072353,batch_size,cuda_batch_2,cuda,Tesla T4,distilgpt2,huggingface,2,medium,128,fp32,False,False,3,10,15.990504499950475,1.3505300563510028,125.07422764592538,16009.501138678448,396.810752,344.969216,45.93,44.8,,,,,
suite_20260427_072353,batch_size,cuda_batch_4,cuda,Tesla T4,distilgpt2,huggingface,4,medium,128,fp32,False,False,3,10,20.131683000045086,2.761042402042539,198.6917834932649,25432.548287137906,449.830912,344.973312,44.519999999999996,54.6,,,,,
suite_20260427_072353,batch_size,cuda_batch_8,cuda,Tesla T4,distilgpt2,huggingface,8,medium,128,fp32,False,False,3,10,37.392770599853975,2.7524600587568773,213.94509878953022,27384.97264505987,552.347136,344.981504,48.13,65.4,,,,,
suite_20260427_072353,batch_size,cuda_batch_16,cuda,Tesla T4,distilgpt2,huggingface,16,medium,128,fp32,False,False,3,10,81.96271170008913,2.061428574776813,195.2107204376768,24986.97221602263,760.184832,344.997888,50.34,80.8,,,/content/Profiling-guided-optimization-of-transformer-inference-on-CPUGPU/results/profiles/suite_20260427_072353/batch_size/cuda_batch_16_trace.json,/content/Profiling-guided-optimization-of-transformer-inference-on-CPUGPU/results/profiles/suite_20260427_072353/batch_size/cuda_batch_16_ops.csv,
