run_id,experiment,variant,device,device_name,model_name,model_source,batch_size,seq_label,seq_length,precision,compiled,requested_compiled,warmup_runs,measure_runs,mean_latency_ms,std_latency_ms,samples_per_sec,tokens_per_sec,peak_memory_mb,avg_memory_mb,cpu_utilization_percent,gpu_utilization_percent,quality_loss,quality_perplexity,profile_trace_path,profile_summary_path,notes
suite_20260426_031102,precision,cpu_fp32,cpu,CPU,distilgpt2,huggingface,4,medium,128,fp32,False,False,3,10,1340.9331400005613,78.55872993239731,2.982997347651745,381.82366049942334,4921.868288,4921.3186048,24.39,0.0,7.86090624332428,2593.869987952058,,,
suite_20260426_031102,precision,cpu_int8_dynamic,cpu,CPU,distilgpt2,huggingface,4,medium,128,int8_dynamic,False,False,3,10,1310.383120001643,58.39356820004616,3.052542374015765,390.7254238740179,5426.21696,5426.2120448000005,23.19,0.0,8.31435775756836,4082.0629212434987,C:\Users\katee\Downloads\Profiling-guided-optimization-of-transformer-inference-on-CPU-GPU-main\results\profiles\suite_20260426_031102\precision\cpu_int8_dynamic_trace.json,C:\Users\katee\Downloads\Profiling-guided-optimization-of-transformer-inference-on-CPU-GPU-main\results\profiles\suite_20260426_031102\precision\cpu_int8_dynamic_ops.csv,
suite_20260426_031102,precision,cuda_fp32,cuda,NVIDIA GeForce RTX 4050 Laptop GPU,distilgpt2,huggingface,4,medium,128,fp32,False,False,3,10,27.261560001352336,7.268223546935086,146.72674637113857,18781.023535505738,442.49088,337.63328,11.219999999999999,23.0,7.860910773277283,2593.881738087813,,,
suite_20260426_031102,precision,cuda_fp16,cuda,NVIDIA GeForce RTX 4050 Laptop GPU,distilgpt2,huggingface,4,medium,128,fp16,False,False,3,10,35.72369999892544,3.473161977388146,111.97048458363268,14332.222026704983,560.515584,508.674048,6.48,32.7,7.8614888191223145,2595.3815540884602,C:\Users\katee\Downloads\Profiling-guided-optimization-of-transformer-inference-on-CPU-GPU-main\results\profiles\suite_20260426_031102\precision\cuda_fp16_trace.json,C:\Users\katee\Downloads\Profiling-guided-optimization-of-transformer-inference-on-CPU-GPU-main\results\profiles\suite_20260426_031102\precision\cuda_fp16_ops.csv,
suite_20260426_031102,precision,cuda_bf16,cuda,NVIDIA GeForce RTX 4050 Laptop GPU,distilgpt2,huggingface,4,medium,128,bf16,False,False,3,10,25.612670002738014,5.059942685126312,156.1727066944757,19990.10645689289,728.541696,676.70016,8.540000000000001,9.0,7.910828948020935,2726.649780723827,C:\Users\katee\Downloads\Profiling-guided-optimization-of-transformer-inference-on-CPU-GPU-main\results\profiles\suite_20260426_031102\precision\cuda_bf16_trace.json,C:\Users\katee\Downloads\Profiling-guided-optimization-of-transformer-inference-on-CPU-GPU-main\results\profiles\suite_20260426_031102\precision\cuda_bf16_ops.csv,
