run_id,experiment,variant,device,device_name,model_name,model_source,batch_size,seq_label,seq_length,precision,compiled,requested_compiled,warmup_runs,measure_runs,mean_latency_ms,std_latency_ms,samples_per_sec,tokens_per_sec,peak_memory_mb,avg_memory_mb,cpu_utilization_percent,gpu_utilization_percent,quality_loss,quality_perplexity,profile_trace_path,profile_summary_path,notes
suite_20260426_050507,compilation,cpu_short_eager,cpu,CPU,distilgpt2,huggingface,4,short,32,fp32,False,False,3,10,301.79041999945184,151.2473522595064,13.254231197952757,424.13539833448823,4977.627136,4960.1773568,14.46,0.0,7.86090624332428,2593.869987952058,,,
suite_20260426_050507,compilation,cpu_short_compiled,cpu,CPU,distilgpt2,huggingface,4,short,32,fp32,False,True,3,10,541.0277300004964,74.30244332654661,7.393336382215251,236.58676423088804,5492.719616,5475.2772096,14.32,0.0,7.86090624332428,2593.869987952058,,,Compiled execution failed at runtime: name 'torch' is not defined
suite_20260426_050507,compilation,cpu_medium_eager,cpu,CPU,distilgpt2,huggingface,4,medium,128,fp32,False,False,3,10,1154.6598299988545,81.31486918353826,3.4642237445845567,443.42063930682326,5461.065728,5460.615168,21.66,0.0,7.86090624332428,2593.869987952058,,,
suite_20260426_050507,compilation,cpu_medium_compiled,cpu,CPU,distilgpt2,huggingface,4,medium,128,fp32,False,True,3,10,1126.0247600002913,78.02454853496796,3.552319755383501,454.6969286890881,5573.316608,5573.3116928,21.43,0.0,7.86090624332428,2593.869987952058,C:\Users\katee\Downloads\Profiling-guided-optimization-of-transformer-inference-on-CPU-GPU-main\results\profiles\suite_20260426_050507\compilation\cpu_medium_compiled_trace.json,C:\Users\katee\Downloads\Profiling-guided-optimization-of-transformer-inference-on-CPU-GPU-main\results\profiles\suite_20260426_050507\compilation\cpu_medium_compiled_ops.csv,Compiled execution failed at runtime: name 'torch' is not defined
suite_20260426_050507,compilation,cpu_long_eager,cpu,CPU,distilgpt2,huggingface,4,long,256,fp32,False,False,3,10,1993.5338600014802,119.00662678852083,2.006487113289879,513.6607010022091,5678.780416,5678.76608,25.72,0.0,7.86090624332428,2593.869987952058,,,
suite_20260426_050507,compilation,cpu_long_compiled,cpu,CPU,distilgpt2,huggingface,4,long,256,fp32,False,True,3,10,2026.2741699974868,76.1320686227397,1.974066520329261,505.36102920429084,5681.467392,5681.467392,26.07,0.0,7.86090624332428,2593.869987952058,,,Compiled execution failed at runtime: name 'torch' is not defined
suite_20260426_050507,compilation,cuda_short_eager,cuda,NVIDIA GeForce RTX 4050 Laptop GPU,distilgpt2,huggingface,4,short,32,fp32,False,False,3,10,110.90036000241525,60.22476540128984,36.068413122490185,1154.189219919686,363.173888,337.627136,6.55,65.8,7.860910773277283,2593.881738087813,,,
suite_20260426_050507,compilation,cuda_short_compiled,cuda,NVIDIA GeForce RTX 4050 Laptop GPU,distilgpt2,huggingface,4,short,32,fp32,False,True,3,10,61.950260000594426,58.352608085007084,64.56792917352759,2066.173733552883,1020.45696,994.910208,5.63,66.2,7.860910773277283,2593.881738087813,,,Compiled execution failed at runtime: name 'torch' is not defined
suite_20260426_050507,compilation,cuda_medium_eager,cuda,NVIDIA GeForce RTX 4050 Laptop GPU,distilgpt2,huggingface,4,medium,128,fp32,False,False,3,10,132.93673999723978,87.08128337267274,30.089499713044365,3851.4559632696787,1098.868736,994.535424,6.24,77.3,7.860910773277283,2593.881738087813,,,
suite_20260426_050507,compilation,cuda_medium_compiled,cuda,NVIDIA GeForce RTX 4050 Laptop GPU,distilgpt2,huggingface,4,medium,128,fp32,False,True,3,10,120.36146999889752,64.8457191380045,33.23322654697254,4253.852998012485,1100.97408,996.11648,8.15,75.7,7.860910773277283,2593.881738087813,C:\Users\katee\Downloads\Profiling-guided-optimization-of-transformer-inference-on-CPU-GPU-main\results\profiles\suite_20260426_050507\compilation\cuda_medium_compiled_trace.json,C:\Users\katee\Downloads\Profiling-guided-optimization-of-transformer-inference-on-CPU-GPU-main\results\profiles\suite_20260426_050507\compilation\cuda_medium_compiled_ops.csv,Compiled execution failed at runtime: name 'torch' is not defined
suite_20260426_050507,compilation,cuda_long_eager,cuda,NVIDIA GeForce RTX 4050 Laptop GPU,distilgpt2,huggingface,4,long,256,fp32,False,False,3,10,188.04025999997975,75.70569400813761,21.272040359869905,5445.642332126696,1203.197952,994.543616,6.71,79.5,7.860910773277283,2593.881738087813,,,
suite_20260426_050507,compilation,cuda_long_compiled,cuda,NVIDIA GeForce RTX 4050 Laptop GPU,distilgpt2,huggingface,4,long,256,fp32,False,True,3,10,158.39776000066195,45.408191742528096,25.252882363887494,6464.7378851551985,1207.907328,999.252992,7.85,76.2,7.860910773277283,2593.881738087813,,,Compiled execution failed at runtime: name 'torch' is not defined
