run_id,experiment,variant,device,device_name,model_name,model_source,batch_size,seq_label,seq_length,precision,compiled,requested_compiled,warmup_runs,measure_runs,mean_latency_ms,std_latency_ms,samples_per_sec,tokens_per_sec,peak_memory_mb,avg_memory_mb,cpu_utilization_percent,gpu_utilization_percent,quality_loss,quality_perplexity,profile_trace_path,profile_summary_path,notes
suite_20260427_072353,baseline,cpu_short,cpu,CPU,distilgpt2,huggingface,1,short,32,fp32,False,False,3,10,102.27912979994471,3.191332371990751,9.777165702875784,312.8693024920251,1391.292416,1391.292416,51.35,0.0,,,,,
suite_20260427_072353,baseline,cpu_medium,cpu,CPU,distilgpt2,huggingface,1,medium,128,fp32,False,False,3,10,311.66307419994155,50.16423591956383,3.208593134002358,410.69992115230184,1427.247104,1426.661376,85.12,0.0,,,/content/Profiling-guided-optimization-of-transformer-inference-on-CPUGPU/results/profiles/suite_20260427_072353/baseline/cpu_medium_trace.json,/content/Profiling-guided-optimization-of-transformer-inference-on-CPUGPU/results/profiles/suite_20260427_072353/baseline/cpu_medium_ops.csv,
suite_20260427_072353,baseline,cpu_long,cpu,CPU,distilgpt2,huggingface,1,long,256,fp32,False,False,3,10,478.49237369996445,26.175996475088112,2.089897467471537,535.0137516727135,1480.445952,1480.4434944,53.03,0.0,,,,,
suite_20260427_072353,baseline,cuda_short,cuda,Tesla T4,distilgpt2,huggingface,1,short,32,fp32,False,False,3,10,6.409855599986258,1.0045900028094563,156.0097547286625,4992.3121513172,351.29344,344.966144,52.0,16.0,,,,,
suite_20260427_072353,baseline,cuda_medium,cuda,Tesla T4,distilgpt2,huggingface,1,medium,128,fp32,False,False,3,10,10.80137640005887,0.19731317475803567,92.58079368427062,11850.341591586639,370.888192,344.967168,44.95,30.8,,,/content/Profiling-guided-optimization-of-transformer-inference-on-CPUGPU/results/profiles/suite_20260427_072353/baseline/cuda_medium_trace.json,/content/Profiling-guided-optimization-of-transformer-inference-on-CPUGPU/results/profiles/suite_20260427_072353/baseline/cuda_medium_ops.csv,
suite_20260427_072353,baseline,cuda_long,cuda,Tesla T4,distilgpt2,huggingface,1,long,256,fp32,False,False,3,10,18.393505799940613,1.4144029868758028,54.367014688588014,13917.955760278532,397.01504,344.969216,47.269999999999996,43.5,,,,,
suite_20260427_072353,batch_size,cpu_batch_1,cpu,CPU,distilgpt2,huggingface,1,medium,128,fp32,False,False,3,10,287.1064984000441,50.55038590020589,3.4830280943576386,445.82759607777774,1701.310464,1700.8422911999999,78.82,0.0,,,,,
suite_20260427_072353,batch_size,cpu_batch_2,cpu,CPU,distilgpt2,huggingface,2,medium,128,fp32,False,False,3,10,438.37952009998844,8.297440868354116,4.562256921910556,583.9688860045512,1701.535744,1701.535744,52.46,0.0,,,,,
suite_20260427_072353,batch_size,cpu_batch_4,cpu,CPU,distilgpt2,huggingface,4,medium,128,fp32,False,False,3,10,911.8472193999878,145.95340328170798,4.386699783580053,561.4975722982468,1744.891904,1744.891904,65.25,0.0,,,,,
suite_20260427_072353,batch_size,cpu_batch_8,cpu,CPU,distilgpt2,huggingface,8,medium,128,fp32,False,False,3,10,1831.1745964999773,251.74207779673563,4.368780571383434,559.2039131370796,1815.06048,1722.155008,64.32,0.0,,,,,
