run_id,experiment,variant,device,device_name,model_name,model_source,batch_size,seq_label,seq_length,precision,compiled,requested_compiled,warmup_runs,measure_runs,mean_latency_ms,std_latency_ms,samples_per_sec,tokens_per_sec,peak_memory_mb,avg_memory_mb,cpu_utilization_percent,gpu_utilization_percent,quality_loss,quality_perplexity,profile_trace_path,profile_summary_path,notes
suite_20260427_072353,compilation,cpu_short_eager,cpu,CPU,distilgpt2,huggingface,4,short,32,fp32,False,False,3,10,252.5713689000895,40.798582523302656,15.837107813998875,506.787450047964,2358.841344,2358.841344,65.49,0.0,7.860911130905151,2593.8826657323766,,,
suite_20260427_072353,compilation,cpu_short_compiled,cpu,CPU,distilgpt2,huggingface,4,short,32,fp32,True,True,3,10,224.3070919999809,8.069887611176354,17.832695187365456,570.6462459956946,2740.273152,2740.273152,53.43,0.0,7.860910892486572,2593.882047302631,,,
suite_20260427_072353,compilation,cpu_medium_eager,cpu,CPU,distilgpt2,huggingface,4,medium,128,fp32,False,False,3,10,990.7676810000794,239.57593813521729,4.037273395880663,516.7709946727249,2760.331264,2760.331264,64.17,0.0,7.860911130905151,2593.8826657323766,,,
suite_20260427_072353,compilation,cpu_medium_compiled,cpu,CPU,distilgpt2,huggingface,4,medium,128,fp32,True,True,3,10,824.8733870999331,16.06179679619324,4.849229060550843,620.7013197505079,2763.931648,2763.931648,52.76,0.0,7.860910892486572,2593.882047302631,/content/Profiling-guided-optimization-of-transformer-inference-on-CPUGPU/results/profiles/suite_20260427_072353/compilation/cpu_medium_compiled_trace.json,/content/Profiling-guided-optimization-of-transformer-inference-on-CPUGPU/results/profiles/suite_20260427_072353/compilation/cpu_medium_compiled_ops.csv,
suite_20260427_072353,compilation,cpu_long_eager,cpu,CPU,distilgpt2,huggingface,4,long,256,fp32,False,False,3,10,1748.19171740005,229.90599365251742,2.288078567234542,585.7481132120428,2764.505088,2764.505088,59.45,0.0,7.860911130905151,2593.8826657323766,,,
suite_20260427_072353,compilation,cpu_long_compiled,cpu,CPU,distilgpt2,huggingface,4,long,256,fp32,True,True,3,10,1696.650731300042,220.30108518625832,2.357585993515023,603.5420143398459,2764.918784,2764.918784,60.33,0.0,7.860910892486572,2593.882047302631,,,
suite_20260427_072353,compilation,cuda_short_eager,cuda,Tesla T4,distilgpt2,huggingface,4,short,32,fp32,False,False,3,10,9.428435400013768,0.5309361921681562,424.2485449912675,13575.95343972056,370.51392,344.967168,43.91,37.5,7.860915422439575,2593.893797493014,,,
suite_20260427_072353,compilation,cuda_short_compiled,cuda,Tesla T4,distilgpt2,huggingface,4,short,32,fp32,True,True,3,10,13.359008700081176,2.295625674579185,299.4234145513876,9581.549265644404,705.255424,679.708672,100.0,18.2,7.860914945602417,2593.892560628362,,,
suite_20260427_072353,compilation,cuda_medium_eager,cuda,Tesla T4,distilgpt2,huggingface,4,medium,128,fp32,False,False,3,10,20.992290599951957,5.371531060843804,190.5461426876948,24389.906264024936,784.048128,679.714816,45.5,63.0,7.860915422439575,2593.893797493014,,,
suite_20260427_072353,compilation,cuda_medium_compiled,cuda,Tesla T4,distilgpt2,huggingface,4,medium,128,fp32,True,True,3,10,16.11142439996911,1.933168608251046,248.27103431076333,31778.692391777706,784.572416,679.714816,44.589999999999996,51.7,7.860914945602417,2593.892560628362,/content/Profiling-guided-optimization-of-transformer-inference-on-CPUGPU/results/profiles/suite_20260427_072353/compilation/cuda_medium_compiled_trace.json,/content/Profiling-guided-optimization-of-transformer-inference-on-CPUGPU/results/profiles/suite_20260427_072353/compilation/cuda_medium_compiled_ops.csv,
suite_20260427_072353,compilation,cuda_long_eager,cuda,Tesla T4,distilgpt2,huggingface,4,long,256,fp32,False,False,3,10,38.73015800008943,1.9559701512614904,103.27869047140896,26439.344760680695,888.426496,679.723008,61.33,65.0,7.860915422439575,2593.893797493014,,,
suite_20260427_072353,compilation,cuda_long_compiled,cuda,Tesla T4,distilgpt2,huggingface,4,long,256,fp32,True,True,3,10,34.40375989998756,1.6631117758835936,116.26636192172258,29764.18865196098,888.377344,679.723008,49.22,65.7,7.860914945602417,2593.892560628362,,,
