op_name,count,self_cpu_time_ms,cpu_time_ms,self_cuda_time_ms,cuda_time_ms,cpu_memory_mb,cuda_memory_mb
aten::addmm,24,331.4492999999999,341.3475,0.0,0.0,21.067776,0.0
aten::linear,1,0.020000000000058207,257.1306,0.0,0.0,25.530556,0.0
aten::matmul,1,0.07110000000003493,257.0741,0.0,0.0,25.530556,0.0
aten::mm,1,256.98,256.9815,0.0,0.0,25.530556,0.0
aten::mul,24,29.394299999999763,30.511199999999853,0.0,0.0,37.453824,0.0
aten::scaled_dot_product_attention,6,0.1957000000000262,14.600799999999989,0.0,0.0,2.340864,0.0
aten::_scaled_dot_product_flash_attention_for_cpu,6,13.252099999999842,14.405099999999962,0.0,0.0,2.37744,0.0
aten::add,26,12.656800000000182,13.094600000000126,0.0,0.0,23.7998,0.0
aten::copy_,49,9.43110000000011,9.43110000000011,0.0,0.0,0.0,0.0
aten::tanh,6,8.28390000000006,8.28390000000006,0.0,0.0,9.363456,0.0
aten::pow,6,7.731100000000028,7.7649999999999855,0.0,0.0,9.363456,0.0
aten::layer_norm,13,0.28360000000000307,5.2356000000000025,0.0,0.0,5.071872,0.0
aten::native_layer_norm,13,4.43239999999995,4.951999999999999,0.0,0.0,5.08508,0.0
aten::to,32,0.324199999999973,1.7382000000000213,0.0,0.0,0.000223,0.0
aten::_to_copy,25,0.7074000000000624,1.414000000000048,0.0,0.0,0.000223,0.0
aten::embedding,2,0.11699999999999955,1.3377999999999997,0.0,0.0,0.780288,0.0
aten::index_select,2,1.0237999999999994,1.1746999999999999,0.0,0.0,0.780288,0.0
aten::view,106,1.0216999999998306,1.0216999999998306,0.0,0.0,0.0,0.0
aten::transpose,61,0.7226999999999898,0.9620000000000327,0.0,0.0,0.0,0.0
aten::expand,24,0.6856999999998816,0.8290999999999358,0.0,0.0,0.0,0.0
aten::split,6,0.16270000000018625,0.6685000000000618,0.0,0.0,0.0,0.0
aten::empty,60,0.5943000000000557,0.5943000000000557,0.0,0.0,7.196792,0.0
aten::empty_strided,31,0.5429999999999918,0.5429999999999918,0.0,0.0,2.341087,0.0
aten::as_strided,111,0.5145000000001132,0.5145000000001132,0.0,0.0,0.0,0.0
aten::narrow,18,0.20949999999986904,0.5057999999998756,0.0,0.0,0.0,0.0
aten::empty_like,6,0.12519999999997528,0.39689999999999054,0.0,0.0,2.340864,0.0
aten::reshape,9,0.2891999999999657,0.376699999999923,0.0,0.0,0.0,0.0
aten::slice,19,0.25099999999996725,0.32239999999998326,0.0,0.0,0.0,0.0
aten::arange,2,0.10710000000000036,0.1789000000000001,0.0,0.0,0.002032,0.0
aten::select,5,0.10980000000002382,0.15950000000002365,0.0,0.0,0.0,0.0
aten::all,1,0.08669999999999982,0.0945,0.0,0.0,1e-06,0.0
aten::resolve_conj,74,0.07480000000011933,0.07480000000011933,0.0,0.0,0.0,0.0
aten::dropout,13,0.07369999999998526,0.07369999999998526,0.0,0.0,0.0,0.0
aten::is_nonzero,1,0.04889999999999964,0.06709999999999945,0.0,0.0,0.0,0.0
aten::t,1,0.02,0.0365,0.0,0.0,0.0,0.0
aten::unsqueeze,1,0.024600000000000365,0.030700000000000272,0.0,0.0,0.0,0.0
aten::result_type,6,0.02609999999996944,0.02609999999996944,0.0,0.0,0.0,0.0
aten::item,1,0.014199999999999819,0.018199999999999817,0.0,0.0,0.0,0.0
aten::_unsafe_view,1,0.012699999999953434,0.012699999999953434,0.0,0.0,0.0,0.0
aten::resize_,1,0.009299999999999727,0.009299999999999727,0.0,0.0,0.001016,0.0
aten::_local_scalar_dense,1,0.004,0.004,0.0,0.0,0.0,0.0
aten::alias,1,0.0037000000000116415,0.0037000000000116415,0.0,0.0,0.0,0.0
aten::fill_,1,0.003199999999999818,0.003199999999999818,0.0,0.0,0.0,0.0
[memory],161,0.0,0.0,0.0,0.0,-134.773036,0.0
