op_name,count,self_cpu_time_ms,cpu_time_ms,self_cuda_time_ms,cuda_time_ms,cpu_memory_mb,cuda_memory_mb
cudaStreamIsCapturing,8,0.07265900000000033,0.07265900000000033,0.0,0.0,0.0,0.0
Activity Buffer Request,1,0.6377529999999999,0.6377529999999999,0.0,0.0,0.0,0.0
aten::view,108,0.15666200000000674,0.15666200000000674,0.0,0.0,0.0,0.0
aten::embedding,2,0.02369799999999998,0.9102840000000001,0.0,0.0,0.0,0.0
aten::reshape,9,0.019607000000000426,0.03133200000000022,0.0,0.0,0.0,0.0
aten::index_select,2,0.051520999999999845,0.874848,0.0,0.0,0.0,0.0
aten::empty,66,0.31122500000000286,0.31122500000000286,0.0,0.0,9.6e-05,0.0
aten::resize_,3,0.026346000000000116,0.026346000000000116,0.0,0.0,0.0,0.0
aten::expand,2,0.011065000000000054,0.014173000000000002,0.0,0.0,0.0,0.0
aten::as_strided,77,0.07743500000000131,0.07743500000000131,0.0,0.0,0.0,0.0
aten::gather,2,0.05697800000000006,0.772247,0.0,0.0,0.0,0.0
cudaLaunchKernel,110,1.6982239999999955,1.6982239999999955,0.0,0.0,0.0,0.0
aten::arange,2,0.022052999999999885,0.08499099999999998,0.0,0.0,0.0,0.0
aten::unsqueeze,1,0.00488799999999992,0.007107999999999947,0.0,0.0,0.0,0.0
aten::to,8,0.00842600000000084,0.055921000000000734,0.0,0.0,0.0,0.0
aten::add,25,0.34360700000000727,0.5662180000000034,0.0,0.0,0.0,0.0
aten::_to_copy,1,0.010420000000000073,0.04749499999999989,0.0,0.0,0.0,0.0
aten::empty_strided,1,0.009052999999999884,0.009052999999999884,0.0,0.0,0.0,0.0
aten::copy_,1,0.015269000000000232,0.028021999999999936,0.0,0.0,0.0,0.0
aten::all,1,0.028271999999999936,0.04672499999999991,0.0,0.0,0.0,0.0
aten::is_nonzero,1,0.00409900000000016,0.15943699999999988,0.0,0.0,0.0,0.0
aten::item,1,0.0049699999999998,0.15533799999999973,0.0,0.0,0.0,0.0
aten::_local_scalar_dense,1,0.035890000000000324,0.15036799999999995,0.0,0.0,0.0,0.0
cudaMemcpyAsync,1,0.09743899999999985,0.09743899999999985,0.0,0.0,0.0,0.0
cudaStreamSynchronize,1,0.01703899999999976,0.01703899999999976,0.0,0.0,0.0,0.0
[memory],159,0.0,0.0,0.0,0.0,0.0,0.0
aten::dropout,13,0.016388000000000374,0.016388000000000374,0.0,0.0,0.0,0.0
aten::layer_norm,13,0.059143999999997504,0.6097849999999967,0.0,0.0,0.0,0.0
aten::native_layer_norm,13,0.226445999999994,0.5506409999999992,0.0,0.0,0.0,0.0
aten::addmm,24,0.8567579999999944,1.326485999999998,0.0,0.0,0.0,0.0
cudaOccupancyMaxActiveBlocksPerMultiprocessor,25,0.04561000000000149,0.04561000000000149,0.0,0.0,0.0,0.0
aten::split,6,0.029182000000001155,0.1434729999999995,0.0,0.0,0.0,0.0
aten::narrow,18,0.039659999999999855,0.11429099999999835,0.0,0.0,0.0,0.0
aten::slice,19,0.056989999999999326,0.07773099999999886,0.0,0.0,0.0,0.0
aten::transpose,49,0.1138449999999948,0.15449099999999727,0.0,0.0,0.0,0.0
aten::scaled_dot_product_attention,6,0.07934499999999753,0.6014739999999978,0.0,0.0,0.0,0.0
aten::_scaled_dot_product_efficient_attention,6,0.059398000000001505,0.5221290000000004,0.0,0.0,9.6e-05,0.0
aten::_efficient_attention_forward,6,0.1321279999999988,0.39500899999999867,0.0,0.0,9.6e-05,0.0
