op_name,count,self_cpu_time_ms,cpu_time_ms,self_cuda_time_ms,cuda_time_ms,cpu_memory_mb,cuda_memory_mb
aten::addmm,24,513.8176229999999,528.2469929999997,0.0,0.0,84.271104,0.0
aten::linear,1,0.01859999999997672,483.444547,0.0,0.0,102.122224,0.0
aten::matmul,1,0.06330000000004657,483.39184600000004,0.0,0.0,102.122224,0.0
aten::mm,1,483.3054450000001,483.30714500000016,0.0,0.0,102.122224,0.0
aten::scaled_dot_product_attention,6,0.14880200000002514,28.052030000000048,0.0,0.0,9.363456,0.0
aten::_scaled_dot_product_flash_attention_for_cpu,6,27.064610000000116,27.903228000000023,0.0,0.0,9.50976,0.0
aten::mul,24,25.58478300000011,26.737905999999988,0.0,0.0,149.815296,0.0
aten::add,26,16.07930399999997,16.43201199999995,0.0,0.0,95.196152,0.0
aten::tanh,6,15.871200000000085,15.871200000000085,0.0,0.0,37.453824,0.0
aten::copy_,49,14.058869000000152,14.058869000000152,0.0,0.0,0.0,0.0
aten::pow,6,7.416239999999976,7.436940000000046,0.0,0.0,37.453824,0.0
aten::layer_norm,13,0.2851020000002045,6.162013000000037,0.0,0.0,20.287488,0.0
aten::native_layer_norm,13,5.407903999999961,5.876910999999833,0.0,0.0,20.34032,0.0
aten::embedding,2,0.08940300000000025,1.964338,0.0,0.0,1.95072,0.0
aten::index_select,2,1.749032,1.834434,0.0,0.0,1.95072,0.0
aten::to,32,0.25550799999995205,1.5914329999998604,0.0,0.0,0.000604,0.0
aten::_to_copy,25,0.6997089999998534,1.3359249999999083,0.0,0.0,0.000604,0.0
aten::transpose,61,0.6267119999996358,0.7990169999997015,0.0,0.0,0.0,0.0
aten::view,106,0.740614000000036,0.740614000000036,0.0,0.0,0.0,0.0
aten::expand,24,0.5848079999996789,0.7214109999998518,0.0,0.0,0.0,0.0
aten::split,6,0.12770500000004176,0.6422129999999197,0.0,0.0,0.0,0.0
aten::narrow,18,0.24220500000000175,0.514507999999878,0.0,0.0,0.0,0.0
aten::empty,60,0.46660799999992514,0.46660799999992514,0.0,0.0,22.56176,0.0
aten::as_strided,115,0.4124080000000208,0.4124080000000208,0.0,0.0,0.0,0.0
aten::empty_strided,31,0.3523089999999593,0.3523089999999593,0.0,0.0,9.36406,0.0
aten::slice,23,0.2649040000000714,0.3463040000000401,0.0,0.0,0.0,0.0
aten::empty_like,6,0.10160100000010425,0.2271040000001194,0.0,0.0,9.363456,0.0
aten::arange,2,0.05260000000000036,0.15740200000000004,0.0,0.0,0.002032,0.0
aten::reshape,9,0.0810029999999756,0.13310299999994368,0.0,0.0,0.0,0.0
aten::select,5,0.0722020000000466,0.08700199999986034,0.0,0.0,0.0,0.0
aten::resolve_conj,74,0.06020000000001346,0.06020000000001346,0.0,0.0,0.0,0.0
aten::all,1,0.04840099999999984,0.054100999999999656,0.0,0.0,1e-06,0.0
aten::dropout,13,0.04099999999999545,0.04099999999999545,0.0,0.0,0.0,0.0
aten::resize_,1,0.03530099999999993,0.03530099999999993,0.0,0.0,0.001016,0.0
aten::t,1,0.01920000000006985,0.034101000000024216,0.0,0.0,0.0,0.0
aten::is_nonzero,1,0.010800999999998567,0.022500999999999296,0.0,0.0,0.0,0.0
aten::unsqueeze,1,0.013100000000000363,0.016700000000000274,0.0,0.0,0.0,0.0
aten::result_type,6,0.01270000000006985,0.01270000000006985,0.0,0.0,0.0,0.0
aten::item,1,0.009300000000000181,0.011700000000000727,0.0,0.0,0.0,0.0
aten::_unsafe_view,1,0.009700999999884516,0.009700999999884516,0.0,0.0,0.0,0.0
aten::_local_scalar_dense,1,0.002400000000000546,0.002400000000000546,0.0,0.0,0.0,0.0
aten::fill_,1,0.002,0.002,0.0,0.0,0.0,0.0
[memory],161,0.0,0.0,0.0,0.0,-537.915613,0.0
