op_name,count,self_cpu_time_ms,cpu_time_ms,self_cuda_time_ms,cuda_time_ms,cpu_memory_mb,cuda_memory_mb
aten::addmm,24,510.4839379999995,529.119791,0.0,0.0,84.271104,0.0
aten::linear,1,0.024300000000046566,424.860174,0.0,0.0,102.122224,0.0
aten::matmul,1,0.09130099999986123,424.7992729999999,0.0,0.0,102.122224,0.0
aten::mm,1,424.67927200000025,424.6808720000001,0.0,0.0,102.122224,0.0
aten::mul,24,33.12875099999987,34.38926899999991,0.0,0.0,149.815296,0.0
aten::scaled_dot_product_attention,6,0.16780100000002857,28.858991000000017,0.0,0.0,9.363456,0.0
aten::_scaled_dot_product_flash_attention_for_cpu,6,27.700976000000104,28.691189999999988,0.0,0.0,9.50976,0.0
aten::add,26,19.594166999999793,20.03947399999981,0.0,0.0,95.196152,0.0
aten::copy_,49,18.385654000000358,18.385654000000358,0.0,0.0,0.0,0.0
aten::tanh,6,17.84084400000013,17.84084400000013,0.0,0.0,37.453824,0.0
aten::pow,6,10.57064300000007,10.597443000000014,0.0,0.0,37.453824,0.0
aten::layer_norm,13,0.29929999999991197,6.743589999999894,0.0,0.0,20.287488,0.0
aten::native_layer_norm,13,5.929778999999776,6.444289999999982,0.0,0.0,20.34032,0.0
aten::embedding,2,0.10540100000000074,3.010341000000001,0.0,0.0,1.95072,0.0
aten::index_select,2,2.7546380000000004,2.856939,0.0,0.0,1.95072,0.0
aten::to,32,0.2952069999998239,1.8767269999999563,0.0,0.0,0.000604,0.0
aten::_to_copy,25,0.7931080000000529,1.5815200000001324,0.0,0.0,0.000604,0.0
aten::transpose,61,0.7075069999999251,0.9241100000000443,0.0,0.0,0.0,0.0
aten::view,106,0.800611000000342,0.800611000000342,0.0,0.0,0.0,0.0
aten::expand,24,0.5829050000000489,0.7164069999999674,0.0,0.0,0.0,0.0
aten::split,6,0.1356010000001843,0.6272110000000903,0.0,0.0,0.0,0.0
aten::empty,60,0.5189110000000414,0.5189110000000414,0.0,0.0,22.56176,0.0
aten::narrow,18,0.21380599999973493,0.491609999999906,0.0,0.0,0.0,0.0
aten::as_strided,115,0.4638059999999725,0.4638059999999725,0.0,0.0,0.0,0.0
aten::empty_strided,31,0.395505999999953,0.395505999999953,0.0,0.0,9.36406,0.0
aten::slice,23,0.2758050000001676,0.36220500000000905,0.0,0.0,0.0,0.0
aten::empty_like,6,0.11790200000006734,0.2609050000000061,0.0,0.0,9.363456,0.0
aten::arange,2,0.061800999999999474,0.19190300000000024,0.0,0.0,0.002032,0.0
aten::reshape,9,0.09790100000013036,0.1584020000001108,0.0,0.0,0.0,0.0
aten::select,5,0.0893009999999067,0.10690100000000007,0.0,0.0,0.0,0.0
aten::all,1,0.08940099999999984,0.0970010000000002,0.0,0.0,1e-06,0.0
aten::resolve_conj,74,0.07130100000011953,0.07130100000011953,0.0,0.0,0.0,0.0
aten::dropout,13,0.04340099999991162,0.04340099999991162,0.0,0.0,0.0,0.0
aten::resize_,1,0.04190100000000029,0.04190100000000029,0.0,0.0,0.001016,0.0
aten::t,1,0.020300000000046566,0.03660100000002421,0.0,0.0,0.0,0.0
aten::unsqueeze,1,0.01569999999999982,0.02020100000000002,0.0,0.0,0.0,0.0
aten::is_nonzero,1,0.007799999999999273,0.02019999999999982,0.0,0.0,0.0,0.0
aten::result_type,6,0.016500000000043657,0.016500000000043657,0.0,0.0,0.0,0.0
aten::_unsafe_view,1,0.015199999999953433,0.015199999999953433,0.0,0.0,0.0,0.0
aten::item,1,0.009400000000000545,0.012400000000000546,0.0,0.0,0.0,0.0
aten::_local_scalar_dense,1,0.003,0.003,0.0,0.0,0.0,0.0
aten::fill_,1,0.002400000000000546,0.002400000000000546,0.0,0.0,0.0,0.0
[memory],161,0.0,0.0,0.0,0.0,-537.915613,0.0
