op_name,count,self_cpu_time_ms,cpu_time_ms,self_cuda_time_ms,cuda_time_ms,cpu_memory_mb,cuda_memory_mb
aten::addmm,24,1773.4602919999995,1861.1700839999994,0.0,0.0,337.084416,0.0
aten::linear,1,0.020800000000279397,1306.9723540000002,0.0,0.0,408.488896,0.0
aten::matmul,1,0.07310100000025704,1306.9133540000003,0.0,0.0,408.488896,0.0
aten::mm,1,1306.8176519999997,1306.819052,0.0,0.0,408.488896,0.0
aten::mul,24,177.6053129999998,179.14083399999961,0.0,0.0,599.261184,0.0
aten::add,26,114.22445200000024,114.79365900000006,0.0,0.0,380.78156,0.0
aten::scaled_dot_product_attention,6,0.19780199999999604,106.50914600000013,0.0,0.0,37.453824,0.0
aten::_scaled_dot_product_flash_attention_for_cpu,6,104.95152399999938,106.31134400000013,0.0,0.0,38.03904,0.0
aten::copy_,49,87.24768500000111,87.24768500000111,0.0,0.0,0.0,0.0
aten::tanh,6,58.0569879999999,58.0569879999999,0.0,0.0,149.815296,0.0
aten::pow,6,57.19967899999884,57.24227999999945,0.0,0.0,149.815296,0.0
aten::layer_norm,13,0.33570499999963793,15.537211999999482,0.0,0.0,81.149952,0.0
aten::native_layer_norm,13,14.583599999999858,15.201506999999843,0.0,0.0,81.36128,0.0
aten::embedding,2,0.08270100000000093,3.979053,0.0,0.0,6.632448,0.0
aten::index_select,2,3.7533509999999985,3.8386519999999993,0.0,0.0,6.632448,0.0
aten::to,32,0.4148030000005965,2.1981289999999682,0.0,0.0,0.002128,0.0
aten::_to_copy,25,0.924614999998128,1.7833259999993716,0.0,0.0,0.002128,0.0
aten::transpose,61,0.8876119999998482,1.0973150000013265,0.0,0.0,0.0,0.0
aten::expand,24,0.7318099999985134,0.944311999999185,0.0,0.0,0.0,0.0
aten::view,106,0.8693109999986633,0.8693109999986633,0.0,0.0,0.0,0.0
aten::empty_strided,31,0.6839120000001913,0.6839120000001913,0.0,0.0,37.455952,0.0
aten::split,6,0.13500100000093515,0.6566070000003092,0.0,0.0,0.0,0.0
aten::empty,60,0.578206999999571,0.578206999999571,0.0,0.0,84.021632,0.0
aten::as_strided,115,0.5384070000023696,0.5384070000023696,0.0,0.0,0.0,0.0
aten::narrow,18,0.20130199999963225,0.5216059999993741,0.0,0.0,0.0,0.0
aten::empty_like,6,0.10190100000030361,0.49050699999989594,0.0,0.0,37.453824,0.0
aten::slice,23,0.30160400000015214,0.39520500000027825,0.0,0.0,0.0,0.0
aten::reshape,9,0.09360200000011423,0.1703030000001679,0.0,0.0,0.0,0.0
aten::select,5,0.07479999999981328,0.08940099999990685,0.0,0.0,0.0,0.0
aten::arange,2,0.04000000000000091,0.08780200000000059,0.0,0.0,0.002032,0.0
aten::resolve_conj,74,0.0826000000005588,0.0826000000005588,0.0,0.0,0.0,0.0
aten::all,1,0.05529999999999927,0.061700000000000726,0.0,0.0,1e-06,0.0
aten::dropout,13,0.056100999999704075,0.056100999999704075,0.0,0.0,0.0,0.0
aten::t,1,0.022999999999534337,0.0381999999997206,0.0,0.0,0.0,0.0
aten::result_type,6,0.03120100000029197,0.03120100000029197,0.0,0.0,0.0,0.0
aten::is_nonzero,1,0.0072000000000007275,0.018899999999999636,0.0,0.0,0.0,0.0
aten::unsqueeze,1,0.0125,0.0165,0.0,0.0,0.0,0.0
aten::item,1,0.008799999999999272,0.01169999999999891,0.0,0.0,0.0,0.0
aten::_unsafe_view,1,0.010300999999977647,0.010300999999977647,0.0,0.0,0.0,0.0
aten::resize_,1,0.009300999999999476,0.009300999999999476,0.0,0.0,0.001016,0.0
aten::_local_scalar_dense,1,0.0028999999999996364,0.0028999999999996364,0.0,0.0,0.0,0.0
aten::fill_,1,0.0024000000000014552,0.0024000000000014552,0.0,0.0,0.0,0.0
[memory],161,0.0,0.0,0.0,0.0,-2150.485921,0.0
