op_name,count,self_cpu_time_ms,cpu_time_ms,self_cuda_time_ms,cuda_time_ms,cpu_memory_mb,cuda_memory_mb
aten::addmm,24,509.07337000000007,518.2526290000001,0.0,0.0,84.271104,0.0
quantized::linear_dynamic,1,443.80050199999977,443.84531599999985,0.0,0.0,102.122224,0.0
aten::scaled_dot_product_attention,6,0.0893500000000422,48.921951,0.0,0.0,9.363456,0.0
aten::_scaled_dot_product_flash_attention_for_cpu,6,48.42326899999997,48.83260099999997,0.0,0.0,9.50976,0.0
aten::mul,24,33.196569000000075,33.71004300000005,0.0,0.0,149.815296,0.0
aten::add,25,18.89298599999976,19.01099599999987,0.0,0.0,95.195136,0.0
aten::tanh,6,12.508752999999983,12.508752999999983,0.0,0.0,37.453824,0.0
aten::copy_,49,8.952022000000008,8.952022000000008,0.0,0.0,0.0,0.0
aten::pow,6,6.077608999999924,6.095884000000049,0.0,0.0,37.453824,0.0
aten::layer_norm,13,0.12969100000012782,5.735312000000031,0.0,0.0,20.287488,0.0
aten::native_layer_norm,13,5.3703879999999256,5.6056209999999025,0.0,0.0,20.34032,0.0
aten::to,33,0.10028600000022811,0.669883000000269,0.0,0.0,0.000604,0.0
aten::_to_copy,25,0.27568400000005133,0.5695970000000409,0.0,0.0,0.000604,0.0
aten::transpose,60,0.3241649999998517,0.42706300000008196,0.0,0.0,0.0,0.0
aten::expand,24,0.2924599999998768,0.37095700000012266,0.0,0.0,0.0,0.0
aten::view,105,0.33988600000006525,0.33988600000006525,0.0,0.0,0.0,0.0
aten::embedding,2,0.02422800000000018,0.3259960000000001,0.0,0.0,1.95072,0.0
aten::index_select,2,0.25966599999999984,0.290689,0.0,0.0,1.95072,0.0
aten::split,6,0.05868099999982951,0.2774149999998772,0.0,0.0,0.0,0.0
aten::empty,62,0.276778000000106,0.276778000000106,0.0,0.0,224.879296,0.0
aten::as_strided,110,0.23065500000062708,0.23065500000062708,0.0,0.0,0.0,0.0
aten::narrow,18,0.08819799999998577,0.21873400000004767,0.0,0.0,0.0,0.0
aten::empty_strided,31,0.18351499999994417,0.18351499999994417,0.0,0.0,9.36406,0.0
aten::empty_like,7,0.05321899999994639,0.1390039999999608,0.0,0.0,111.48568,0.0
aten::slice,19,0.09970599999998012,0.1370950000001867,0.0,0.0,0.0,0.0
aten::reshape,8,0.04002200000007656,0.06184500000001867,0.0,0.0,0.0,0.0
aten::select,5,0.042644000000069016,0.05119700000001319,0.0,0.0,0.0,0.0
aten::resolve_conj,72,0.043015999999858195,0.043015999999858195,0.0,0.0,0.0,0.0
aten::arange,2,0.01817499999999984,0.037013999999999894,0.0,0.0,0.002032,0.0
aten::dropout,13,0.025420000000151502,0.025420000000151502,0.0,0.0,0.0,0.0
aten::all,1,0.020410999999999832,0.023124000000000023,0.0,0.0,1e-06,0.0
aten::result_type,6,0.01352600000007078,0.01352600000007078,0.0,0.0,0.0,0.0
cudaStreamIsCapturing,2,0.00801100000000011,0.00801100000000011,0.0,0.0,0.0,0.0
aten::is_nonzero,1,0.0031050000000000183,0.007742999999999938,0.0,0.0,0.0,0.0
aten::unsqueeze,1,0.005210999999999785,0.006890999999999849,0.0,0.0,0.0,0.0
aten::item,1,0.0036239999999997962,0.00463799999999992,0.0,0.0,0.0,0.0
aten::alias,1,0.004586999999941326,0.004586999999941326,0.0,0.0,0.0,0.0
aten::resize_,1,0.0032150000000000316,0.0032150000000000316,0.0,0.0,0.001016,0.0
aten::fill_,1,0.0010750000000000455,0.0010750000000000455,0.0,0.0,0.0,0.0
aten::_local_scalar_dense,1,0.0010140000000001237,0.0010140000000001237,0.0,0.0,0.0,0.0
[memory],158,0.0,0.0,0.0,0.0,-537.914597,0.0
