op_name,count,self_cpu_time_ms,cpu_time_ms,self_cuda_time_ms,cuda_time_ms,cpu_memory_mb,cuda_memory_mb
aten::addmm,24,1996.628114999999,2103.339144,0.0,0.0,337.084416,0.0
aten::linear,1,0.06890200000023469,1658.0345889999996,0.0,0.0,408.488896,0.0
aten::matmul,1,0.09660299999965355,1657.9192869999995,0.0,0.0,408.488896,0.0
aten::mm,1,1657.7867830000002,1657.7894830000005,0.0,0.0,408.488896,0.0
aten::mul,24,214.01145999999974,215.95849600000017,0.0,0.0,599.261184,0.0
aten::add,26,151.03467200000102,151.64748200000082,0.0,0.0,380.78156,0.0
aten::scaled_dot_product_attention,6,0.22960400000012304,111.47821600000005,0.0,0.0,37.453824,0.0
aten::_scaled_dot_product_flash_attention_for_cpu,6,109.66518200000101,111.24861199999992,0.0,0.0,38.03904,0.0
aten::copy_,49,106.27952199999943,106.27952199999943,0.0,0.0,0.0,0.0
aten::pow,6,74.23021099999926,74.26441199999984,0.0,0.0,149.815296,0.0
aten::tanh,6,61.24806099999964,61.24806099999964,0.0,0.0,149.815296,0.0
aten::layer_norm,13,0.5492100000005903,20.81049400000022,0.0,0.0,81.149952,0.0
aten::native_layer_norm,13,19.401471000000047,20.261283999999627,0.0,0.0,81.36128,0.0
aten::embedding,2,0.1352039999999997,5.281101,0.0,0.0,6.632448,0.0
aten::index_select,2,4.9860940000000005,5.0872969999999995,0.0,0.0,6.632448,0.0
aten::to,32,0.4649070000016591,2.7082480000004154,0.0,0.0,0.002128,0.0
aten::_to_copy,25,1.141814999998558,2.243340999998756,0.0,0.0,0.002128,0.0
aten::transpose,61,0.9513190000026661,1.220526000001526,0.0,0.0,0.0,0.0
aten::view,106,1.2157220000001623,1.2157220000001623,0.0,0.0,0.0,0.0
aten::expand,24,0.8610160000009819,1.028619000000308,0.0,0.0,0.0,0.0
aten::empty_strided,31,0.8317210000005871,0.8317210000005871,0.0,0.0,37.455952,0.0
aten::split,6,0.17300599999875704,0.828416999999783,0.0,0.0,0.0,0.0
aten::empty,60,0.8007129999978133,0.8007129999978133,0.0,0.0,84.021632,0.0
aten::narrow,18,0.24270500000142783,0.6554110000010259,0.0,0.0,0.0,0.0
aten::empty_like,6,0.19020299999993587,0.6328129999994999,0.0,0.0,37.453824,0.0
aten::as_strided,115,0.5718129999973453,0.5718129999973453,0.0,0.0,0.0,0.0
aten::slice,23,0.401505000000674,0.5076079999998329,0.0,0.0,0.0,0.0
aten::reshape,9,0.13810300000026815,0.22260600000054434,0.0,0.0,0.0,0.0
aten::arange,2,0.06620100000000002,0.13660300000000006,0.0,0.0,0.002032,0.0
aten::all,1,0.11050199999999859,0.12250199999999858,0.0,0.0,1e-06,0.0
aten::resolve_conj,74,0.11800300000047355,0.11800300000047355,0.0,0.0,0.0,0.0
aten::select,5,0.10130199999981414,0.11710199999981341,0.0,0.0,0.0,0.0
aten::dropout,13,0.07640199999969809,0.07640199999969809,0.0,0.0,0.0,0.0
aten::t,1,0.028699999999720602,0.04639999999990687,0.0,0.0,0.0,0.0
aten::is_nonzero,1,0.010100000000000364,0.027400000000001454,0.0,0.0,0.0,0.0
aten::result_type,6,0.020401000000420028,0.020401000000420028,0.0,0.0,0.0,0.0
aten::unsqueeze,1,0.015000999999999294,0.019300999999999475,0.0,0.0,0.0,0.0
aten::item,1,0.012900000000001455,0.017300000000001092,0.0,0.0,0.0,0.0
aten::resize_,1,0.014099999999999455,0.014099999999999455,0.0,0.0,0.001016,0.0
aten::_unsafe_view,1,0.013600999999791384,0.013600999999791384,0.0,0.0,0.0,0.0
aten::_local_scalar_dense,1,0.004399999999999636,0.004399999999999636,0.0,0.0,0.0,0.0
aten::fill_,1,0.0031999999999989086,0.0031999999999989086,0.0,0.0,0.0,0.0
[memory],161,0.0,0.0,0.0,0.0,-2150.485921,0.0
